list_copy,0.9050894528226398,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_equality,0.9229089987488726,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_for_reversed,0.952486178078096,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_from_range,0.8984809254924816,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_from_tuple,0.9149603780076601,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_index,0.951277858341716,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_insert,0.8365536878148039,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_remove,0.9550163492112106,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
list_slicing,0.9109011398644326,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
map_builtin,1.027725569786416,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
matrix_multiply,0.8678056539999018,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
method_object,1.3976315529174674,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
min_max_pair,0.968858672002652,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
min_max_sequence,1.0033582361282778,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
multiple_assignment,1.1689864910800478,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
nested_func,0.9308612834164445,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
nested_func_escape,1.1363852988387861,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
nqueens,0.8212255827015708,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
ord_builtin,0.9590375453346756,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
positional_args_from_interpreted,1.0729483328745537,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
read_write_binary,0.9973111603734837,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
read_write_binary_chunks,1.0143630464777262,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
read_write_chars,1.0421634640683504,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
read_write_close,1.0179956829803463,Intel Core i7-2600K (64-bit),3.8,Intel Core i5-1145G7 (64-bit),3.8
